"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","isMoreTarget","NChosen","minValue","maxValue","isWorstFirst","isBestFirst","catChoiceCondition","conflict","conflictRT","secondValue","thirdValue","isSecondFirst","isThirdFirst","multiTarget"
"3159",-1,-1,4.62839999997618,-1,-1,-1,1,-1,5.82407407407407,6.10185185185185,2.9537037037037,3.52777777777778,0,38,"600efc0ddfc7b602e6313c41",4.62839999997618,2.9537037037037,4.60185185185185,2.19753086419753,6.10185185185185,2.9537037037037,FALSE,1,0.194444444,9,TRUE,FALSE,"OR",1,3.7919,5.82407407407407,3.52777777777778,FALSE,FALSE,FALSE
"3160",2.94740000003571,6.18880000001195,-1,-1,1,2,-1,-1,0.5,3,4,5.02777777777778,0,39,"600efc0ddfc7b602e6313c41",2.94740000003571,0.5,3.13194444444444,3.50925925925926,5.02777777777778,0.5,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",1,3.0617,4,3,FALSE,FALSE,FALSE
"3161",3.61720000004766,-1,-1,-1,1,-1,-1,-1,5.9537037037037,5.03703703703704,7.19444444444444,6.43518518518519,1,40,"600efc0ddfc7b602e6313c41",3.61720000004766,5.9537037037037,6.15509259259259,1.49074074074074,7.19444444444444,5.03703703703704,FALSE,1,0.194444444,9,FALSE,FALSE,"XOR",3,3.6239,6.43518518518519,5.9537037037037,FALSE,TRUE,FALSE
"3162",-1,-1,-1,3.01210000002379,-1,-1,-1,1,6.9537037037037,6.99074074074074,3.85185185185185,3.87037037037037,1,41,"600efc0ddfc7b602e6313c41",3.01210000002379,3.87037037037037,5.41666666666667,2.08641975308642,6.99074074074074,3.85185185185185,FALSE,1,0.194444444,9,FALSE,FALSE,"XOR",1,4.4831,6.9537037037037,3.87037037037037,FALSE,TRUE,FALSE
"3163",-1,4.93480000001205,7.74910000002387,-1,-1,1,2,-1,2.99074074074074,0.240740740740741,0.194444444444444,1.84259259259259,0,42,"600efc0ddfc7b602e6313c41",4.93480000001205,0.240740740740741,1.31712962962963,1.49691358024691,2.99074074074074,0.194444444444444,FALSE,2,0.194444444,9,FALSE,FALSE,"OR",1,2.7582,1.84259259259259,0.240740740740741,FALSE,TRUE,FALSE
"3164",-1,-1,-1,4.62819999998828,-1,-1,-1,1,6.99074074074074,3.17592592592593,3.56481481481481,1.18518518518519,0,43,"600efc0ddfc7b602e6313c41",4.62819999998828,1.18518518518519,3.72916666666667,3.39197530864198,6.99074074074074,1.18518518518519,FALSE,1,0.194444444,9,TRUE,FALSE,"OR",1,2.3169,3.56481481481481,3.17592592592593,FALSE,FALSE,FALSE
"3165",3.17550000000006,-1,-1,-1,1,-1,-1,-1,2.99074074074074,5.88888888888889,5.01851851851852,5,1,44,"600efc0ddfc7b602e6313c41",3.17550000000006,2.99074074074074,4.72453703703704,2.31172839506173,5.88888888888889,2.99074074074074,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",1,3.0973,5.01851851851852,5,FALSE,FALSE,FALSE
"3166",4.44160000002398,-1,-1,-1,1,-1,-1,-1,2.99074074074074,6.23148148148148,7.03703703703704,4.9537037037037,1,45,"600efc0ddfc7b602e6313c41",4.44160000002398,2.99074074074074,5.30324074074074,3.08333333333333,7.03703703703704,2.99074074074074,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",3,5.2475,6.23148148148148,4.9537037037037,FALSE,FALSE,FALSE
"3167",-1,2.54719999998792,-1,-1,-1,1,-1,-1,3.97222222222222,0.824074074074074,4.93518518518519,1.22222222222222,1,46,"600efc0ddfc7b602e6313c41",2.54719999998792,0.824074074074074,2.73842592592593,2.55246913580247,4.93518518518519,0.824074074074074,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",2,3.9456,3.97222222222222,1.22222222222222,FALSE,FALSE,FALSE
"3168",-1,-1,-1,3.6416000000238,-1,-1,-1,1,1.81481481481481,6.99074074074074,6.99074074074074,0.888888888888889,1,47,"600efc0ddfc7b602e6313c41",3.6416000000238,0.888888888888889,4.1712962962963,4.37654320987654,6.99074074074074,0.888888888888889,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",1,3.0393,6.99074074074074,1.81481481481481,FALSE,FALSE,FALSE
"3169",-1,-1,-1,2.94780000001197,-1,-1,-1,1,6.83333333333333,1.81481481481481,6.43518518518519,1.98148148148148,1,48,"600efc0ddfc7b602e6313c41",2.94780000001197,1.98148148148148,4.2662037037037,3.26851851851852,6.83333333333333,1.81481481481481,FALSE,1,0.194444444,9,FALSE,FALSE,"XOR",1,5.0443,6.43518518518519,1.98148148148148,FALSE,TRUE,FALSE
"3170",-1,3.3880999999642,-1,4.61789999997609,-1,1,-1,2,5.00925925925926,3.85185185185185,6.43518518518519,6.94444444444444,0,49,"600efc0ddfc7b602e6313c41",3.3880999999642,3.85185185185185,5.56018518518519,2.27777777777778,6.94444444444444,3.85185185185185,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",3,4.0015,6.43518518518519,5.00925925925926,FALSE,FALSE,FALSE
"3171",-1,-1,-1,2.73399999999992,-1,-1,-1,1,1.52777777777778,2.2962962962963,2.7962962962963,0.638888888888889,1,50,"600efc0ddfc7b602e6313c41",2.73399999999992,0.638888888888889,1.81481481481481,1.5679012345679,2.7962962962963,0.638888888888889,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",1,4.2285,2.2962962962963,1.52777777777778,FALSE,FALSE,FALSE
"3172",-1,4.60140000003571,-1,-1,-1,1,-1,-1,3.78703703703704,1.72222222222222,1.65740740740741,2.58333333333333,0,51,"600efc0ddfc7b602e6313c41",4.60140000003571,1.72222222222222,2.4375,1.04012345679012,3.78703703703704,1.65740740740741,FALSE,1,0.194444444,9,FALSE,FALSE,"OR",1,5.5113,2.58333333333333,1.72222222222222,FALSE,TRUE,FALSE
"3173",6.3895,-1,4.13519999998812,-1,2,-1,1,-1,3.65740740740741,4.99074074074074,0.824074074074074,6.05555555555556,0,52,"600efc0ddfc7b602e6313c41",4.13519999998812,0.824074074074074,3.88194444444444,4.07716049382716,6.05555555555556,0.824074074074074,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",1,3.0034,4.99074074074074,3.65740740740741,FALSE,FALSE,FALSE
"3174",5.13480000001209,-1,4.05419999998821,7.81560000002401,2,-1,1,3,2.12962962962963,3.03703703703704,2.85185185185185,2.9537037037037,0,53,"600efc0ddfc7b602e6313c41",4.05419999998821,2.85185185185185,2.74305555555556,0.817901234567902,3.03703703703704,2.12962962962963,FALSE,3,0.194444444,9,FALSE,FALSE,"OR",1,2.5209,2.9537037037037,2.85185185185185,FALSE,TRUE,FALSE
"3175",3.24160000002394,4.96210000002384,-1,6.5494000000358,1,2,-1,3,0.666666666666667,0.592592592592592,2.21296296296296,2.52777777777778,0,54,"600efc0ddfc7b602e6313c41",3.24160000002394,0.666666666666667,1.5,1.20987654320988,2.52777777777778,0.592592592592592,FALSE,3,0.194444444,9,FALSE,FALSE,"OR",1,2.3573,2.21296296296296,0.666666666666667,FALSE,TRUE,FALSE
"3176",-1,-1,4.05449999999996,-1,-1,-1,1,-1,3.03703703703704,4,3.5462962962963,3.65740740740741,1,55,"600efc0ddfc7b602e6313c41",4.05449999999996,3.5462962962963,3.56018518518519,0.69753086419753,4,3.03703703703704,FALSE,1,0.194444444,9,FALSE,FALSE,"XOR",1,2.943,3.65740740740741,3.5462962962963,FALSE,TRUE,FALSE
"3177",6.09540000003585,5.18849999999998,3.94830000001184,-1,3,2,1,-1,0.583333333333333,2.53703703703704,1.84259259259259,3.42592592592593,0,56,"600efc0ddfc7b602e6313c41",3.94830000001184,1.84259259259259,2.09722222222222,2.01851851851852,3.42592592592593,0.583333333333333,FALSE,3,0.194444444,9,FALSE,FALSE,"OR",1,2.5834,2.53703703703704,1.84259259259259,FALSE,TRUE,FALSE
"3178",-1,-1,-1,3.49440000003574,-1,-1,-1,1,6.23148148148148,6.73148148148148,6.81481481481481,6.01851851851852,0,57,"600efc0ddfc7b602e6313c41",3.49440000003574,6.01851851851852,6.44907407407407,0.574074074074074,6.81481481481481,6.01851851851852,FALSE,1,0.194444444,9,TRUE,FALSE,"OR",3,2.9514,6.73148148148148,6.23148148148148,FALSE,FALSE,FALSE
"3179",-1,-1,2.21389999997632,-1,-1,-1,1,-1,0.574074074074074,1.13888888888889,0.296296296296296,2.94444444444444,1,58,"600efc0ddfc7b602e6313c41",2.21389999997632,0.296296296296296,1.23842592592593,1.25617283950617,2.94444444444444,0.296296296296296,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",2,4.9619,1.13888888888889,0.574074074074074,FALSE,FALSE,FALSE
"3180",3.30799999999999,-1,-1,4.36230000001183,1,-1,-1,2,4.62962962962963,5.0462962962963,2.73148148148148,4.91666666666667,0,59,"600efc0ddfc7b602e6313c41",3.30799999999999,4.62962962962963,4.33101851851852,2.13271604938272,5.0462962962963,2.73148148148148,FALSE,2,0.194444444,9,FALSE,FALSE,"OR",2,3.7585,4.91666666666667,4.62962962962963,FALSE,TRUE,FALSE
"3181",-1,3.02749999999969,-1,-1,-1,1,-1,-1,1.02777777777778,2.07407407407407,2.67592592592593,2.12962962962963,1,60,"600efc0ddfc7b602e6313c41",3.02749999999969,2.07407407407407,1.97685185185185,1.26543209876543,2.67592592592593,1.02777777777778,FALSE,1,0.194444444,9,FALSE,FALSE,"XOR",1,3.7172,2.12962962962963,2.07407407407407,FALSE,TRUE,FALSE
"3182",-1,-1,2.92149999999992,-1,-1,-1,1,-1,3,2.89814814814815,1.31481481481481,3.49074074074074,1,61,"600efc0ddfc7b602e6313c41",2.92149999999992,1.31481481481481,2.67592592592593,1.81481481481481,3.49074074074074,1.31481481481481,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",1,3.1101,3,2.89814814814815,FALSE,FALSE,FALSE
"3183",-1,-1,5.10820000004787,-1,-1,-1,1,-1,5.03703703703704,7.51851851851852,4.96296296296296,4.9537037037037,0,62,"600efc0ddfc7b602e6313c41",5.10820000004787,4.96296296296296,5.61805555555556,0.885802469135803,7.51851851851852,4.9537037037037,FALSE,1,0.194444444,9,FALSE,FALSE,"OR",3,4.3014,5.03703703703704,4.96296296296296,FALSE,TRUE,FALSE
"3184",4.06780000001208,-1,3.20139999997627,1.64030000001185,3,-1,2,1,2.99074074074074,3.88888888888889,3.9537037037037,0.268518518518518,0,63,"600efc0ddfc7b602e6313c41",1.64030000001185,0.268518518518518,2.77546296296296,3.34259259259259,3.9537037037037,0.268518518518518,FALSE,3,0.194444444,9,TRUE,FALSE,"OR",1,2.8149,3.88888888888889,2.99074074074074,FALSE,FALSE,FALSE
"3185",3.84110000002374,-1,-1,-1,1,-1,-1,-1,2.99074074074074,2.98148148148148,3.09259259259259,1.03703703703704,1,64,"600efc0ddfc7b602e6313c41",3.84110000002374,2.99074074074074,2.52546296296296,1.98456790123457,3.09259259259259,1.03703703703704,FALSE,1,0.194444444,9,FALSE,FALSE,"XOR",2,4.9744,2.99074074074074,2.98148148148148,TRUE,FALSE,FALSE
"3186",-1,5.97619999998824,7.53589999997621,-1,-1,1,2,-1,6.94444444444444,5.92592592592593,2.73148148148148,4.97222222222222,0,65,"600efc0ddfc7b602e6313c41",5.97619999998824,5.92592592592593,5.14351851851852,3.21604938271605,6.94444444444444,2.73148148148148,FALSE,2,0.194444444,9,FALSE,FALSE,"OR",3,8.9437,5.92592592592593,4.97222222222222,TRUE,FALSE,FALSE
"3187",-1,-1,2.41400000000021,-1,-1,-1,1,-1,4.42592592592593,2.86111111111111,0.5,6.03703703703704,1,66,"600efc0ddfc7b602e6313c41",2.41400000000021,0.5,3.45601851851852,3.94135802469136,6.03703703703704,0.5,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",1,3.2484,4.42592592592593,2.86111111111111,FALSE,FALSE,FALSE
"3188",-1,6.188899999976,2.33480000001191,-1,-1,2,1,-1,3.39814814814815,3.97222222222222,2.85185185185185,7.03703703703704,0,67,"600efc0ddfc7b602e6313c41",2.33480000001191,2.85185185185185,4.31481481481481,1.95061728395062,7.03703703703704,2.85185185185185,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",1,3.7855,3.97222222222222,3.39814814814815,FALSE,FALSE,FALSE
"3189",-1,4.61840000003576,6.98880000001191,-1,-1,1,2,-1,3.42592592592593,6.03703703703704,6.77777777777778,6.94444444444444,0,68,"600efc0ddfc7b602e6313c41",4.61840000003576,6.03703703703704,5.7962962962963,3.16049382716049,6.94444444444444,3.42592592592593,FALSE,2,0.194444444,9,FALSE,FALSE,"OR",3,7.6448,6.77777777777778,6.03703703703704,FALSE,TRUE,FALSE
"3190",-1,-1,3.10780000001159,-1,-1,-1,1,-1,7.36111111111111,3.12037037037037,2.21296296296296,5.97222222222222,1,69,"600efc0ddfc7b602e6313c41",3.10780000001159,2.21296296296296,4.66666666666667,3.27160493827161,7.36111111111111,2.21296296296296,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",2,5.4413,5.97222222222222,3.12037037037037,FALSE,FALSE,FALSE
"3191",-1,6.40230000001202,-1,3.61439999997629,-1,2,-1,1,3.0462962962963,2.37962962962963,2.40740740740741,1.84259259259259,0,70,"600efc0ddfc7b602e6313c41",3.61439999997629,1.84259259259259,2.41898148148148,0.768518518518519,3.0462962962963,1.84259259259259,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",1,3.2069,2.40740740740741,2.37962962962963,FALSE,FALSE,FALSE
"3192",-1,-1,6.78910000002361,3.41519999998809,-1,-1,2,1,4.9537037037037,7.03703703703704,2.48148148148148,0.675925925925926,0,71,"600efc0ddfc7b602e6313c41",3.41519999998809,0.675925925925926,3.78703703703704,4.14814814814815,7.03703703703704,0.675925925925926,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",1,3.0314,4.9537037037037,2.48148148148148,FALSE,FALSE,FALSE
"3193",-1,-1,-1,4.88499999999976,-1,-1,-1,1,8.01851851851852,8.02777777777778,8.12037037037037,7.86111111111111,1,72,"600efc0ddfc7b602e6313c41",4.88499999999976,7.86111111111111,8.00694444444444,0.194444444444445,8.12037037037037,7.86111111111111,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",3,5.5663,8.02777777777778,8.01851851851852,FALSE,FALSE,FALSE
"3194",5.50899999999956,-1,3.85499999999956,-1,2,-1,1,-1,2.23148148148148,5.87037037037037,0.240740740740741,1.81481481481481,0,73,"600efc0ddfc7b602e6313c41",3.85499999999956,0.240740740740741,2.53935185185185,3.06481481481481,5.87037037037037,0.240740740740741,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",1,3.2318,2.23148148148148,1.81481481481481,FALSE,FALSE,FALSE
"3195",5.97889999997597,7.34969999998793,-1,-1,1,2,-1,-1,3.96296296296296,5.88888888888889,4.16666666666667,5,0,74,"600efc0ddfc7b602e6313c41",5.97889999997597,3.96296296296296,4.75462962962963,1.05555555555555,5.88888888888889,3.96296296296296,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",1,4.4421,5,4.16666666666667,FALSE,FALSE,FALSE
"3196",-1,-1,3.84099999999989,-1,-1,-1,1,-1,6.05555555555556,5.03703703703704,3.49074074074074,4.96296296296296,1,75,"600efc0ddfc7b602e6313c41",3.84099999999989,3.49074074074074,4.88657407407407,1.86111111111111,6.05555555555556,3.49074074074074,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",3,4.8341,5.03703703703704,4.96296296296296,FALSE,FALSE,FALSE
"3197",-1,-1,2.02750000000015,-1,-1,-1,1,-1,6.21296296296296,2.98148148148148,2.93518518518519,2.94444444444444,0,76,"600efc0ddfc7b602e6313c41",2.02750000000015,2.93518518518519,3.76851851851852,1.11111111111111,6.21296296296296,2.93518518518519,FALSE,1,0.194444444,9,TRUE,FALSE,"OR",1,3.5091,2.98148148148148,2.94444444444444,FALSE,FALSE,FALSE
"3198",-1,-1,-1,3.53450000000021,-1,-1,-1,1,1.98148148148148,2.23148148148148,1.52777777777778,0.296296296296296,1,77,"600efc0ddfc7b602e6313c41",3.53450000000021,0.296296296296296,1.50925925925926,1.61728395061728,2.23148148148148,0.296296296296296,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",1,3.7523,1.98148148148148,1.52777777777778,FALSE,FALSE,FALSE
"3199",-1,-1,-1,2.66760000002387,-1,-1,-1,1,3.57407407407407,4.99074074074074,5.03703703703704,2.44444444444444,0,78,"600efc0ddfc7b602e6313c41",2.66760000002387,2.44444444444444,4.01157407407407,2.08950617283951,5.03703703703704,2.44444444444444,FALSE,1,0.194444444,9,TRUE,FALSE,"OR",1,8.5523,4.99074074074074,3.57407407407407,FALSE,FALSE,FALSE
"3200",6.65539999997645,4.85489999997617,-1,3.1076999999882,3,2,-1,1,0.916666666666667,2.00925925925926,3.39814814814815,1.31481481481481,0,79,"600efc0ddfc7b602e6313c41",3.1076999999882,1.31481481481481,1.90972222222222,1.32407407407407,3.39814814814815,0.916666666666667,FALSE,3,0.194444444,9,FALSE,FALSE,"OR",1,3.273,2.00925925925926,1.31481481481481,FALSE,TRUE,FALSE
"3201",-1,-1,6.96259999996437,3.82809999996425,-1,-1,2,1,4.9537037037037,3.57407407407407,6.03703703703704,3.00925925925926,0,80,"600efc0ddfc7b602e6313c41",3.82809999996425,3.00925925925926,4.39351851851852,1.84567901234568,6.03703703703704,3.00925925925926,FALSE,2,0.194444444,9,TRUE,FALSE,"OR",2,4.2281,4.9537037037037,3.57407407407407,FALSE,FALSE,FALSE
"3202",5.20189999997638,3.80139999997618,6.61549999999988,-1,2,1,3,-1,0.953703703703704,2.07407407407407,1.62962962962963,0.611111111111111,0,81,"600efc0ddfc7b602e6313c41",3.80139999997618,2.07407407407407,1.31712962962963,0.941358024691358,2.07407407407407,0.611111111111111,FALSE,3,0.194444444,9,FALSE,TRUE,"OR",1,2.5807,1.62962962962963,0.953703703703704,FALSE,FALSE,FALSE
"3203",3.28179999995245,6.4688999999762,4.50869999998804,-1,1,3,2,-1,0.583333333333333,4.09259259259259,3.99074074074074,4.99074074074074,0,82,"600efc0ddfc7b602e6313c41",3.28179999995245,0.583333333333333,3.41435185185185,3.77469135802469,4.99074074074074,0.583333333333333,FALSE,3,0.194444444,9,TRUE,FALSE,"OR",1,4.0231,4.09259259259259,3.99074074074074,FALSE,FALSE,FALSE
"3204",6.72280000001183,-1,2.46799999999985,3.52130000001171,3,-1,1,2,3.59259259259259,6.0462962962963,0.388888888888889,0.5,0,83,"600efc0ddfc7b602e6313c41",2.46799999999985,0.388888888888889,2.63194444444444,2.99074074074074,6.0462962962963,0.388888888888889,FALSE,3,0.194444444,9,TRUE,FALSE,"OR",1,2.732,3.59259259259259,0.5,FALSE,FALSE,FALSE
"3205",1.7489999999998,-1,3.12140000003546,4.65520000004744,1,-1,2,3,2.93518518518519,3.56481481481481,1.72222222222222,0.953703703703704,0,84,"600efc0ddfc7b602e6313c41",1.7489999999998,2.93518518518519,2.29398148148148,1.78703703703704,3.56481481481481,0.953703703703704,FALSE,3,0.194444444,9,FALSE,FALSE,"OR",1,10.4222,2.93518518518519,1.72222222222222,TRUE,FALSE,FALSE
"3206",-1,5.26900000000023,-1,-1,-1,1,-1,-1,7.06481481481481,7.10185185185185,6.81481481481481,6.73148148148148,0,85,"600efc0ddfc7b602e6313c41",5.26900000000023,7.10185185185185,6.92824074074074,0.262345679012347,7.10185185185185,6.73148148148148,FALSE,1,0.194444444,9,FALSE,TRUE,"OR",3,3.5972,7.06481481481481,6.81481481481481,FALSE,FALSE,FALSE
"3207",-1,6.77560000002404,3.61500000000024,-1,-1,2,1,-1,6.73148148148148,6.88888888888889,6.9537037037037,7.06481481481481,0,86,"600efc0ddfc7b602e6313c41",3.61500000000024,6.9537037037037,6.90972222222222,0.237654320987654,7.06481481481481,6.73148148148148,FALSE,2,0.194444444,9,FALSE,FALSE,"OR",3,3.6088,6.9537037037037,6.88888888888889,TRUE,FALSE,FALSE
"3208",-1,2.70800000000008,-1,-1,-1,1,-1,-1,1.96296296296296,1.72222222222222,3.51851851851852,2.67592592592593,1,87,"600efc0ddfc7b602e6313c41",2.70800000000008,1.72222222222222,2.46990740740741,0.996913580246914,3.51851851851852,1.72222222222222,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",2,4.5522,2.67592592592593,1.96296296296296,FALSE,FALSE,FALSE
"3209",3.36110000002373,-1,-1,-1,1,-1,-1,-1,6.99074074074074,6.5,6.99074074074074,7.0462962962963,1,88,"600efc0ddfc7b602e6313c41",3.36110000002373,6.99074074074074,6.88194444444444,0.50925925925926,7.0462962962963,6.5,FALSE,1,0.194444444,9,FALSE,FALSE,"XOR",3,12.8496,6.99074074074074,6.99074074074074,TRUE,TRUE,FALSE
"3210",-1,3.84180000001197,-1,-1,-1,1,-1,-1,2.0462962962963,1.03703703703704,3.12037037037037,2.12962962962963,1,89,"600efc0ddfc7b602e6313c41",3.84180000001197,1.03703703703704,2.08333333333333,1.39506172839506,3.12037037037037,1.03703703703704,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",2,3.3378,2.12962962962963,2.0462962962963,FALSE,FALSE,FALSE
"3211",5.49580000001197,-1,-1,3.58839999997599,2,-1,-1,1,5.97222222222222,4.99074074074074,3.97222222222222,4.09259259259259,0,90,"600efc0ddfc7b602e6313c41",3.58839999997599,4.09259259259259,4.75694444444444,1.0462962962963,5.97222222222222,3.97222222222222,FALSE,2,0.194444444,9,FALSE,FALSE,"OR",3,5.2612,4.99074074074074,4.09259259259259,FALSE,TRUE,FALSE
"3212",-1,3.28150000000005,-1,-1,-1,1,-1,-1,6.99074074074074,0.75925925925926,4.91666666666667,5.01851851851852,1,91,"600efc0ddfc7b602e6313c41",3.28150000000005,0.75925925925926,4.4212962962963,4.88271604938272,6.99074074074074,0.75925925925926,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",1,3.0484,5.01851851851852,4.91666666666667,FALSE,FALSE,FALSE
"3213",-1,-1,-1,2.44069999998783,-1,-1,-1,1,2.48148148148148,2.73148148148148,2.7962962962963,3.9537037037037,1,92,"600efc0ddfc7b602e6313c41",2.44069999998783,3.9537037037037,2.99074074074074,0.679012345679012,3.9537037037037,2.48148148148148,FALSE,1,0.194444444,9,FALSE,TRUE,"XOR",1,2.8291,2.7962962962963,2.73148148148148,FALSE,FALSE,FALSE
"3214",4.85519999998814,-1,3.64139999997587,6.97580000001199,2,-1,1,3,0.574074074074074,3.09259259259259,3.78703703703704,3.59259259259259,0,93,"600efc0ddfc7b602e6313c41",3.64139999997587,3.78703703703704,2.76157407407407,2.91666666666667,3.78703703703704,0.574074074074074,FALSE,3,0.194444444,9,FALSE,TRUE,"OR",2,4.0316,3.59259259259259,3.09259259259259,FALSE,FALSE,FALSE
"3215",-1,3.72170000004735,-1,-1,-1,1,-1,-1,6.85185185185185,0.916666666666667,4.12037037037037,3,1,94,"600efc0ddfc7b602e6313c41",3.72170000004735,0.916666666666667,3.72222222222222,3.74074074074074,6.85185185185185,0.916666666666667,FALSE,1,0.194444444,9,TRUE,FALSE,"XOR",2,4.9068,4.12037037037037,3,FALSE,FALSE,FALSE
"3216",4.02859999996417,-1,-1,4.85569999998779,1,-1,-1,2,4.62962962962963,5.53703703703704,4.42592592592593,0.675925925925926,0,95,"600efc0ddfc7b602e6313c41",4.02859999996417,4.62962962962963,3.81712962962963,4.18827160493827,5.53703703703704,0.675925925925926,FALSE,2,0.194444444,9,FALSE,FALSE,"OR",1,2.8588,4.62962962962963,4.42592592592593,TRUE,FALSE,FALSE
"3217",-1,6.73559999996405,-1,-1,-1,1,-1,-1,6.85185185185185,1.84259259259259,6.72222222222222,5.92592592592593,0,96,"600efc0ddfc7b602e6313c41",6.73559999996405,1.84259259259259,5.33564814814815,4.65740740740741,6.85185185185185,1.84259259259259,FALSE,1,0.194444444,9,TRUE,FALSE,"OR",1,3.3564,6.72222222222222,5.92592592592593,FALSE,FALSE,FALSE
"3218",-1,-1,-1,2.44089999997641,-1,-1,-1,1,6.5,7.0462962962963,6.71296296296296,2.37962962962963,0,97,"600efc0ddfc7b602e6313c41",2.44089999997641,2.37962962962963,5.65972222222222,4.37345679012346,7.0462962962963,2.37962962962963,FALSE,1,0.194444444,9,TRUE,FALSE,"OR",2,3.2685,6.71296296296296,6.5,FALSE,FALSE,FALSE
"3219",-1,3.22780000001194,-1,-1,-1,1,-1,-1,1.13888888888889,1.4537037037037,1.98148148148148,1.18518518518519,1,98,"600efc0ddfc7b602e6313c41",3.22780000001194,1.4537037037037,1.43981481481481,0.401234567901235,1.98148148148148,1.13888888888889,FALSE,1,0.194444444,9,FALSE,FALSE,"XOR",2,7.4637,1.4537037037037,1.18518518518519,TRUE,FALSE,FALSE
"3220",6.13869999998815,-1,-1,-1,1,-1,-1,-1,8.01851851851852,7.57407407407407,8.33333333333333,8.13888888888889,0,99,"600efc0ddfc7b602e6313c41",6.13869999998815,8.01851851851852,8.0162037037037,0.589506172839506,8.33333333333333,7.57407407407407,FALSE,1,0.194444444,9,FALSE,FALSE,"OR",3,5.3568,8.13888888888889,8.01851851851852,FALSE,TRUE,FALSE
