"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","NChosen","minValue","maxValue","isWorstFirst","isBestFirst","catChoiceCondition","conflict","multiTarget"
"1816",1.054345,-1,1.77085,3.416235,1,-1,2,3,7.166666667,5.601851852,9.527777778,8.592592593,0,15,"5f5415abe10630780cb30e3a",1.054345,7.166666667,7.722222222,2.407407407,9.527777778,5.601851852,3,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1817",-1,1.037595,-1,-1,-1,1,-1,-1,6.824074074,9.907407407,7.740740741,8.935185185,1,16,"5f5415abe10630780cb30e3a",1.037595,9.907407407,8.351851852,2.074074074,9.907407407,6.824074074,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1818",-1,0.86653,-1,-1,-1,1,-1,-1,3.5,6.537037037,3.842592593,4.490740741,1,17,"5f5415abe10630780cb30e3a",0.86653,6.537037037,4.592592593,2.592592593,6.537037037,3.5,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1819",-1,4.08708,3.233215,-1,-1,2,1,-1,5.425925926,5.472222222,5.259259259,3.564814815,0,18,"5f5415abe10630780cb30e3a",3.233215,5.259259259,4.930555556,0.722222222,5.472222222,3.564814815,2,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1820",1.68318,-1,-1,-1,1,-1,-1,-1,6.75,6.981481481,6.546296296,8.296296296,1,19,"5f5415abe10630780cb30e3a",1.68318,6.75,7.143518519,1.537037037,8.296296296,6.546296296,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1821",-1,-1,1.30462,-1,-1,-1,1,-1,7.148148148,7.064814815,7.472222222,7.407407407,1,20,"5f5415abe10630780cb30e3a",1.30462,7.472222222,7.273148148,0.265432099,7.472222222,7.064814815,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1822",2.199685,-1,3.404225,2.866265,1,-1,3,2,2.564814815,3.453703704,4.694444444,3.842592593,0,21,"5f5415abe10630780cb30e3a",2.199685,2.564814815,3.638888889,1.407407407,4.694444444,2.564814815,3,0.787037037,9.907407407,TRUE,FALSE,"OR",3,FALSE
"1823",-1,1.61666,-1,-1,-1,1,-1,-1,6.935185185,4.194444444,4.925925926,4.694444444,1,22,"5f5415abe10630780cb30e3a",1.61666,4.194444444,5.1875,2.330246914,6.935185185,4.194444444,1,0.787037037,9.907407407,TRUE,FALSE,"XOR",5,FALSE
"1824",-1,-1,1.816585,-1,-1,-1,1,-1,9.194444444,9.425925926,8.472222222,8.240740741,1,23,"5f5415abe10630780cb30e3a",1.816585,8.472222222,8.833333333,0.790123457,9.425925926,8.240740741,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1825",-1,-1,-1,2.253875,-1,-1,-1,1,8.361111111,9.064814815,8,6.268518519,1,24,"5f5415abe10630780cb30e3a",2.253875,6.268518519,7.923611111,1.521604938,9.064814815,6.268518519,1,0.787037037,9.907407407,TRUE,FALSE,"XOR",5,FALSE
"1826",1.000045,-1,-1,-1,1,-1,-1,-1,7.472222222,5.425925926,8.240740741,7.953703704,1,25,"5f5415abe10630780cb30e3a",1.000045,7.472222222,7.273148148,1.290123457,8.240740741,5.425925926,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1827",-1,1.121175,2.487325,3.620405,-1,1,2,3,3.990740741,8.592592593,5.759259259,8.027777778,0,26,"5f5415abe10630780cb30e3a",1.121175,8.592592593,6.592592593,2.666666667,8.592592593,3.990740741,3,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1828",-1,-1,-1,0.999895,-1,-1,-1,1,4.694444444,7.277777778,5.472222222,5.490740741,1,27,"5f5415abe10630780cb30e3a",0.999895,5.490740741,5.733796296,2.058641975,7.277777778,4.694444444,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",3,FALSE
"1829",1.987495,2.937025,1.283285,-1,2,3,1,-1,8.277777778,8.333333333,7.222222222,8.194444444,0,28,"5f5415abe10630780cb30e3a",1.283285,7.222222222,8.006944444,0.435185185,8.333333333,7.222222222,3,0.787037037,9.907407407,TRUE,FALSE,"OR",1,FALSE
"1830",2.282985,0.983225,1.69974,3.049465,3,1,2,4,7.287037037,4.138888889,8.361111111,5.75,0,29,"5f5415abe10630780cb30e3a",0.983225,4.138888889,6.384259259,2.635802469,8.361111111,4.138888889,4,0.787037037,9.907407407,TRUE,FALSE,"OR",1,FALSE
"1831",-1,1.98304,0.970845,0.671105,-1,3,2,1,4.694444444,8.148148148,7.027777778,8.398148148,0,30,"5f5415abe10630780cb30e3a",0.671105,8.398148148,7.06712963,1.774691358,8.398148148,4.694444444,3,0.787037037,9.907407407,FALSE,TRUE,"OR",2,FALSE
"1832",0.583335,1.82087,0.871215,1.549885,1,4,2,3,9.37962963,8.944444444,9.527777778,9.194444444,0,31,"5f5415abe10630780cb30e3a",0.583335,9.37962963,9.261574074,0.354938272,9.527777778,8.944444444,4,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1833",2.59985,1.871065,0.916745,3.299695,3,2,1,4,8.296296296,7.768518519,7.472222222,8.027777778,0,32,"5f5415abe10630780cb30e3a",0.916745,7.472222222,7.891203704,0.540123457,8.296296296,7.472222222,4,0.787037037,9.907407407,TRUE,FALSE,"OR",2,FALSE
"1834",1.08738,-1,-1,-1,1,-1,-1,-1,7.796296296,7.259259259,8.472222222,7.574074074,1,33,"5f5415abe10630780cb30e3a",1.08738,7.796296296,7.775462963,0.929012346,8.472222222,7.259259259,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",3,FALSE
"1835",-1,-1,-1,0.76673,-1,-1,-1,1,6.935185185,7.407407407,8.833333333,8.148148148,1,34,"5f5415abe10630780cb30e3a",0.76673,8.148148148,7.831018519,1.336419753,8.833333333,6.935185185,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",3,FALSE
"1836",0.98326,2.487485,1.687705,2.23306,1,4,2,3,7.824074074,8.592592593,7.740740741,7.990740741,0,35,"5f5415abe10630780cb30e3a",0.98326,7.824074074,8.037037037,0.740740741,8.592592593,7.740740741,4,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1837",2.882785,1.699655,2.333005,3.49937,3,1,2,4,7.027777778,7.268518519,6.203703704,8.722222222,0,36,"5f5415abe10630780cb30e3a",1.699655,7.268518519,7.305555556,1.888888889,8.722222222,6.203703704,4,0.787037037,9.907407407,FALSE,FALSE,"OR",4,FALSE
"1838",-1,-1,-1,1.48331,-1,-1,-1,1,7.481481481,7.231481481,8.703703704,8.333333333,1,37,"5f5415abe10630780cb30e3a",1.48331,8.333333333,7.9375,1.021604938,8.703703704,7.231481481,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",3,FALSE
"1839",0.7335,0.466565,1.31648,1.966335,2,1,3,4,5.055555556,5.259259259,5.435185185,3.842592593,0,38,"5f5415abe10630780cb30e3a",0.466565,5.259259259,4.898148148,0.716049383,5.435185185,3.842592593,4,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1840",0.56668,-1,-1,-1,1,-1,-1,-1,7.472222222,9.907407407,7.231481481,8.555555556,1,39,"5f5415abe10630780cb30e3a",0.56668,7.472222222,8.291666667,2.154320988,9.907407407,7.231481481,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",3,FALSE
"1841",-1,0.61652,-1,-1,-1,1,-1,-1,6.592592593,5.157407407,6.796296296,4.064814815,1,40,"5f5415abe10630780cb30e3a",0.61652,5.157407407,5.652777778,1.524691358,6.796296296,4.064814815,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",2,FALSE
"1842",-1,-1,-1,1.149925,-1,-1,-1,1,7.481481481,3.944444444,8.703703704,6.351851852,1,41,"5f5415abe10630780cb30e3a",1.149925,6.351851852,6.62037037,2.777777778,8.703703704,3.944444444,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1843",-1,-1,1.48296,-1,-1,-1,1,-1,8.055555556,5.824074074,6.972222222,7.259259259,1,42,"5f5415abe10630780cb30e3a",1.48296,6.972222222,7.027777778,1.37037037,8.055555556,5.824074074,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",3,FALSE
"1844",-1,-1,-1,1.59997,-1,-1,-1,1,8.555555556,7.962962963,4.694444444,5.490740741,1,43,"5f5415abe10630780cb30e3a",1.59997,5.490740741,6.675925926,2.50617284,8.555555556,4.694444444,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",4,FALSE
"1845",-1,0.98316,-1,-1,-1,1,-1,-1,9.009259259,9.287037037,9.518518519,9,0,44,"5f5415abe10630780cb30e3a",0.98316,9.287037037,9.203703704,0.419753086,9.518518519,9,1,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1846",-1,-1,-1,0.76678,-1,-1,-1,1,7.314814815,8.833333333,6.046296296,7.194444444,1,45,"5f5415abe10630780cb30e3a",0.76678,7.194444444,7.347222222,1.981481481,8.833333333,6.046296296,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",2,FALSE
"1847",1.716535,-1,-1,-1,1,-1,-1,-1,7.824074074,8.055555556,7.231481481,7.824074074,0,46,"5f5415abe10630780cb30e3a",1.716535,7.824074074,7.733796296,0.429012346,8.055555556,7.231481481,1,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1848",1.81635,4.032665,0.816465,3.182805,2,4,1,3,6.287037037,8.027777778,8.194444444,8.231481481,0,47,"5f5415abe10630780cb30e3a",0.816465,8.194444444,7.685185185,0.728395062,8.231481481,6.287037037,4,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1849",-1,0.80002,-1,-1,-1,1,-1,-1,5.583333333,6.75,5.472222222,8.472222222,1,48,"5f5415abe10630780cb30e3a",0.80002,6.75,6.569444444,2.537037037,8.472222222,5.472222222,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1850",-1,-1,-1,1.483385,-1,-1,-1,1,5.583333333,7.314814815,5.814814815,5.824074074,1,49,"5f5415abe10630780cb30e3a",1.483385,5.824074074,6.134259259,1.574074074,7.314814815,5.583333333,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1851",1.399625,-1,-1,-1,1,-1,-1,-1,7.148148148,5.425925926,6.907407407,7.277777778,1,50,"5f5415abe10630780cb30e3a",1.399625,7.148148148,6.689814815,0.783950617,7.277777778,5.425925926,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1852",-1,-1,-1,0.684495,-1,-1,-1,1,9.851851852,9.527777778,8.962962963,9.518518519,1,51,"5f5415abe10630780cb30e3a",0.684495,9.518518519,9.465277778,0.515432099,9.851851852,8.962962963,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1853",1.05431,2.60407,1.771095,3.10421,1,3,2,4,9.138888889,7.962962963,9.111111111,9.287037037,0,52,"5f5415abe10630780cb30e3a",1.05431,9.138888889,8.875,0.549382716,9.287037037,7.962962963,4,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1854",-1,1.671405,-1,-1,-1,1,-1,-1,8.055555556,8.990740741,9.425925926,8.944444444,1,53,"5f5415abe10630780cb30e3a",1.671405,8.990740741,8.854166667,0.762345679,9.425925926,8.055555556,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1855",-1,1.13784,-1,-1,-1,1,-1,-1,7.064814815,6.574074074,6.962962963,7.222222222,1,54,"5f5415abe10630780cb30e3a",1.13784,6.574074074,6.956018519,0.354938272,7.222222222,6.574074074,1,0.787037037,9.907407407,TRUE,FALSE,"XOR",5,FALSE
"1856",2.179125,-1,-1,-1,1,-1,-1,-1,7.027777778,6.703703704,8.194444444,8.277777778,1,55,"5f5415abe10630780cb30e3a",2.179125,7.027777778,7.550925926,0.969135802,8.277777778,6.703703704,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1857",1.81642,2.46638,-1,-1,1,2,-1,-1,6.268518519,5.601851852,4.87037037,4.018518519,0,56,"5f5415abe10630780cb30e3a",1.81642,6.268518519,5.189814815,1.438271605,6.268518519,4.018518519,2,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1858",-1,1.299915,-1,-1,-1,1,-1,-1,8.990740741,8.703703704,9.527777778,9.425925926,1,57,"5f5415abe10630780cb30e3a",1.299915,8.703703704,9.162037037,0.487654321,9.527777778,8.703703704,1,0.787037037,9.907407407,TRUE,FALSE,"XOR",5,FALSE
"1859",0.966515,1.466305,2.21635,1.96632,1,2,4,3,6.314814815,6.083333333,7.675925926,5.796296296,0,58,"5f5415abe10630780cb30e3a",0.966515,6.314814815,6.467592593,1.611111111,7.675925926,5.796296296,4,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1860",-1,-1,-1,-1,-1,-1,-1,-1,7.481481481,8.592592593,8.509259259,8.259259259,0,59,"5f5415abe10630780cb30e3a",-1,-1,8.210648148,0.509259259,8.592592593,7.481481481,-1,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1861",1.533225,3.233005,2.29977,3.899585,1,3,2,4,7.287037037,6.824074074,8.12037037,7.194444444,0,60,"5f5415abe10630780cb30e3a",1.533225,7.287037037,7.356481481,1.018518519,8.12037037,6.824074074,4,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1862",3.649485,1.79975,2.44969,3.01626,4,1,2,3,7.064814815,5.814814815,8.435185185,6.796296296,0,61,"5f5415abe10630780cb30e3a",1.79975,5.814814815,7.027777778,1.87654321,8.435185185,5.814814815,4,0.787037037,9.907407407,TRUE,FALSE,"OR",1,FALSE
"1863",0.883275,2.516295,1.133505,3.06618,1,3,2,4,7.898148148,6.407407407,4.194444444,9.194444444,0,62,"5f5415abe10630780cb30e3a",0.883275,7.898148148,6.923611111,3.027777778,9.194444444,4.194444444,4,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1864",0.83331,2.16635,2.41658,-1,1,2,3,-1,8.046296296,7.898148148,5.462962963,5.361111111,0,63,"5f5415abe10630780cb30e3a",0.83331,8.046296296,6.69212963,1.805555556,8.046296296,5.361111111,3,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1865",1.44984,-1,1.70009,3.44945,1,-1,2,3,8.990740741,4.064814815,7.898148148,6.407407407,0,64,"5f5415abe10630780cb30e3a",1.44984,8.990740741,6.840277778,2.867283951,8.990740741,4.064814815,3,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1866",-1,0.816315,-1,-1,-1,1,-1,-1,6.962962963,7.259259259,7.027777778,6.944444444,1,65,"5f5415abe10630780cb30e3a",0.816315,7.259259259,7.048611111,0.280864198,7.259259259,6.944444444,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1867",1.23335,-1,-1,-1,1,-1,-1,-1,9.175925926,7.259259259,8.12037037,9.425925926,1,66,"5f5415abe10630780cb30e3a",1.23335,9.175925926,8.49537037,1.240740741,9.425925926,7.259259259,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1868",-1,0.31675,-1,-1,-1,1,-1,-1,8.435185185,8.148148148,7.740740741,6.981481481,0,67,"5f5415abe10630780cb30e3a",0.31675,8.148148148,7.826388889,0.811728395,8.435185185,6.981481481,1,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1869",-1,3.116245,1.01672,2.11643,-1,3,1,2,7.990740741,8.555555556,8.935185185,8.944444444,0,68,"5f5415abe10630780cb30e3a",1.01672,8.935185185,8.606481481,0.450617284,8.944444444,7.990740741,3,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1870",-1,-1,1.39979,-1,-1,-1,1,-1,2.685185185,3.37037037,3.5,2.888888889,1,69,"5f5415abe10630780cb30e3a",1.39979,3.5,3.111111111,0.518518519,3.5,2.685185185,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1871",0.866615,-1,-1,-1,1,-1,-1,-1,3.944444444,5.814814815,4.064814815,5.435185185,1,70,"5f5415abe10630780cb30e3a",0.866615,3.944444444,4.814814815,1.333333333,5.814814815,3.944444444,1,0.787037037,9.907407407,TRUE,FALSE,"XOR",5,FALSE
"1872",2.399645,0.3166,2.06626,0.966615,4,1,3,2,7.898148148,2.62962963,7.481481481,6.972222222,0,71,"5f5415abe10630780cb30e3a",0.3166,2.62962963,6.24537037,2.203703704,7.898148148,2.62962963,4,0.787037037,9.907407407,TRUE,FALSE,"OR",3,FALSE
"1873",1.416575,2.04972,0.89997,2.316855,2,3,1,4,8.027777778,7.953703704,9.527777778,8.277777778,0,72,"5f5415abe10630780cb30e3a",0.89997,9.527777778,8.446759259,1.441358025,9.527777778,7.953703704,4,0.787037037,9.907407407,FALSE,TRUE,"OR",2,FALSE
"1874",-1,0.683285,-1,-1,-1,1,-1,-1,4.064814815,6.87037037,7.481481481,4.12962963,1,73,"5f5415abe10630780cb30e3a",0.683285,6.87037037,5.636574074,2.459876543,7.481481481,4.064814815,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",3,FALSE
"1875",0.350065,-1,-1,-1,1,-1,-1,-1,9.194444444,9.518518519,4.175925926,2.851851852,1,74,"5f5415abe10630780cb30e3a",0.350065,9.194444444,6.435185185,4.111111111,9.518518519,2.851851852,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",3,FALSE
"1876",-1,0.816615,-1,-1,-1,1,-1,-1,8.962962963,9.111111111,3.064814815,8.194444444,0,75,"5f5415abe10630780cb30e3a",0.816615,9.111111111,7.333333333,2.37037037,9.111111111,3.064814815,1,0.787037037,9.907407407,FALSE,TRUE,"OR",3,FALSE
"1877",-1,1.83314,-1,-1,-1,1,-1,-1,4.490740741,8.314814815,8.194444444,6.287037037,1,76,"5f5415abe10630780cb30e3a",1.83314,8.314814815,6.821759259,1.990740741,8.314814815,4.490740741,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1878",1.949775,1.01663,2.216575,-1,2,1,3,-1,7.768518519,8.944444444,9.194444444,8.592592593,0,77,"5f5415abe10630780cb30e3a",1.01663,8.944444444,8.625,0.759259259,9.194444444,7.768518519,3,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1879",-1,1.149895,-1,-1,-1,1,-1,-1,6.574074074,6.046296296,6.314814815,6.75,0,78,"5f5415abe10630780cb30e3a",1.149895,6.046296296,6.421296296,0.438271605,6.75,6.046296296,1,0.787037037,9.907407407,TRUE,FALSE,"OR",3,FALSE
"1880",1.288125,-1,-1,-1,1,-1,-1,-1,5.481481481,4.018518519,4.157407407,2.62962963,1,79,"5f5415abe10630780cb30e3a",1.288125,5.481481481,4.071759259,1.87962963,5.481481481,2.62962963,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",3,FALSE
"1881",-1,0.646025,-1,-1,-1,1,-1,-1,3.064814815,9.518518519,7.027777778,7.259259259,1,80,"5f5415abe10630780cb30e3a",0.646025,9.518518519,6.717592593,3.734567901,9.518518519,3.064814815,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",4,FALSE
"1882",1.087775,-1,-1,-1,1,-1,-1,-1,8.277777778,5.777777778,5.907407407,9.518518519,1,81,"5f5415abe10630780cb30e3a",1.087775,8.277777778,7.37037037,2.864197531,9.518518519,5.777777778,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1883",0.93329,-1,1.499845,-1,1,-1,2,-1,8.722222222,6.203703704,8.027777778,7.824074074,0,82,"5f5415abe10630780cb30e3a",0.93329,8.722222222,7.694444444,1.37037037,8.722222222,6.203703704,2,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1884",-1,0.9833,1.96627,1.21675,-1,1,3,2,6.203703704,8.703703704,6.972222222,9.518518519,0,83,"5f5415abe10630780cb30e3a",0.9833,8.703703704,7.849537037,2.225308642,9.518518519,6.203703704,3,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1885",-1,1.03325,-1,-1,-1,1,-1,-1,8.703703704,9.527777778,7.796296296,7.259259259,1,84,"5f5415abe10630780cb30e3a",1.03325,9.527777778,8.321759259,1.608024691,9.527777778,7.259259259,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1886",-1,-1,1.13334,-1,-1,-1,1,-1,9,8.611111111,5.462962963,8.231481481,1,85,"5f5415abe10630780cb30e3a",1.13334,5.462962963,7.826388889,1.564814815,9,5.462962963,1,0.787037037,9.907407407,TRUE,FALSE,"XOR",4,FALSE
"1887",-1,1.01648,-1,-1,-1,1,-1,-1,7.407407407,7.574074074,8.277777778,8.472222222,1,86,"5f5415abe10630780cb30e3a",1.01648,7.574074074,7.93287037,0.719135802,8.472222222,7.407407407,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",4,FALSE
"1888",-1,-1,1.79998,-1,-1,-1,1,-1,7.277777778,6.972222222,7.898148148,9.527777778,1,87,"5f5415abe10630780cb30e3a",1.79998,7.898148148,7.918981481,2.145061728,9.527777778,6.972222222,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",4,FALSE
"1889",2.94931,0.58327,1.2163,-1,3,1,2,-1,5.777777778,5.796296296,3.944444444,4.074074074,0,88,"5f5415abe10630780cb30e3a",0.58327,5.796296296,4.898148148,1.197530864,5.796296296,3.944444444,3,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1890",3.116215,-1,4.166095,2.56628,2,-1,3,1,2.055555556,1.305555556,1.842592593,1.166666667,0,89,"5f5415abe10630780cb30e3a",2.56628,1.166666667,1.592592593,0.617283951,2.055555556,1.166666667,3,0.787037037,9.907407407,TRUE,FALSE,"OR",2,FALSE
"1891",-1,-1,1.066625,-1,-1,-1,1,-1,2.564814815,6.87037037,7.824074074,6.546296296,1,90,"5f5415abe10630780cb30e3a",1.066625,7.824074074,5.951388889,2.49691358,7.824074074,2.564814815,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1892",-1,3.999515,3.1329,3.7161,-1,3,1,2,2.888888889,8.703703704,5.055555556,6.583333333,0,91,"5f5415abe10630780cb30e3a",3.1329,5.055555556,5.80787037,3.861111111,8.703703704,2.888888889,3,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1893",-1,0.91663,-1,-1,-1,1,-1,-1,6.407407407,7.824074074,9.527777778,4.157407407,1,92,"5f5415abe10630780cb30e3a",0.91663,7.824074074,6.979166667,3.398148148,9.527777778,4.157407407,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1894",2.799615,3.96609,1.66659,2.1832,3,4,1,2,6.046296296,6.546296296,5.796296296,7.027777778,0,93,"5f5415abe10630780cb30e3a",1.66659,5.796296296,6.354166667,0.898148148,7.027777778,5.796296296,4,0.787037037,9.907407407,TRUE,FALSE,"OR",1,FALSE
"1895",-1,0.98322,1.599725,2.182975,-1,1,2,3,9.851851852,8.361111111,7.740740741,6.972222222,0,94,"5f5415abe10630780cb30e3a",0.98322,8.361111111,8.231481481,2.160493827,9.851851852,6.972222222,3,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1896",2.750515,3.26617,1.833365,1.54975,3,4,2,1,6.296296296,4.157407407,8.314814815,5.490740741,0,95,"5f5415abe10630780cb30e3a",1.54975,5.490740741,6.064814815,3,8.314814815,4.157407407,4,0.787037037,9.907407407,FALSE,FALSE,"OR",2,FALSE
"1897",1.46651,2.76635,0.91659,2.46621,2,4,1,3,7.472222222,6.703703704,8.435185185,8.027777778,0,96,"5f5415abe10630780cb30e3a",0.91659,8.435185185,7.659722222,1.033950617,8.435185185,6.703703704,4,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1898",-1,-1,-1,2.783115,-1,-1,-1,1,7.481481481,8.314814815,5.481481481,6.935185185,1,97,"5f5415abe10630780cb30e3a",2.783115,6.935185185,7.053240741,1.682098765,8.314814815,5.481481481,1,0.787037037,9.907407407,FALSE,FALSE,"XOR",5,FALSE
"1899",-1,0.783305,-1,-1,-1,1,-1,-1,8.12037037,9.583333333,9.138888889,9.064814815,1,98,"5f5415abe10630780cb30e3a",0.783305,9.583333333,8.976851852,0.808641975,9.583333333,8.12037037,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1900",-1,-1,1.56655,6.315585,-1,-1,1,2,2.87962963,3.564814815,7.166666667,7.222222222,0,99,"5f5415abe10630780cb30e3a",1.56655,7.166666667,5.208333333,2.685185185,7.222222222,2.87962963,2,0.787037037,9.907407407,FALSE,FALSE,"OR",3,FALSE
"1901",-1,-1,-1,1.65003,-1,-1,-1,1,4.12962963,3.907407407,5.824074074,7.481481481,1,100,"5f5415abe10630780cb30e3a",1.65003,7.481481481,5.335648148,2.861111111,7.481481481,3.907407407,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1902",2.26635,2.84952,1.50007,1.24994,3,4,2,1,8.046296296,8.611111111,8.361111111,8.240740741,0,101,"5f5415abe10630780cb30e3a",1.24994,8.240740741,8.314814815,0.395061728,8.611111111,8.046296296,4,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1903",3.28294,3.049535,4.09934,-1,2,1,3,-1,8.833333333,6.296296296,8.851851852,5.259259259,0,102,"5f5415abe10630780cb30e3a",3.049535,6.296296296,7.310185185,2.055555556,8.851851852,5.259259259,3,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1904",1.59996,-1,1.366615,2.916095,2,-1,1,3,9.583333333,7.046296296,5.481481481,6.907407407,0,103,"5f5415abe10630780cb30e3a",1.366615,5.481481481,7.25462963,3.104938272,9.583333333,5.481481481,3,0.787037037,9.907407407,TRUE,FALSE,"OR",1,FALSE
"1905",-1,-1,0.94998,1.93295,-1,-1,1,2,7.240740741,6.703703704,8.611111111,9.425925926,0,104,"5f5415abe10630780cb30e3a",0.94998,8.611111111,7.99537037,1.907407407,9.425925926,6.703703704,2,0.787037037,9.907407407,FALSE,FALSE,"OR",1,FALSE
"1906",-1,1.433105,-1,-1,-1,1,-1,-1,6.314814815,8.509259259,8.398148148,6.351851852,1,105,"5f5415abe10630780cb30e3a",1.433105,8.509259259,7.393518519,1.487654321,8.509259259,6.314814815,1,0.787037037,9.907407407,FALSE,TRUE,"XOR",5,FALSE
"1907",-1,1.34985,-1,0.81674,-1,2,-1,1,4.12962963,8.722222222,3.5,9.194444444,0,106,"5f5415abe10630780cb30e3a",0.81674,9.194444444,6.386574074,3.74382716,9.194444444,3.5,2,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
"1908",2.216495,-1,1.933055,3.06614,2,-1,1,3,4.925925926,7.962962963,8.962962963,8.037037037,0,107,"5f5415abe10630780cb30e3a",1.933055,8.962962963,7.472222222,1.987654321,8.962962963,4.925925926,3,0.787037037,9.907407407,FALSE,TRUE,"OR",1,FALSE
